DateTime,High,Low,Open,Close,TotalVolume,PeriodVolume,Unknown
2024-02-26 13:36:00,138.0050,137.8200,137.8700,137.9900,33249729,57660,0
2024-02-26 13:35:00,137.8850,137.7950,137.8750,137.8650,33169648,91332,0
2024-02-26 13:34:00,137.9100,137.8330,137.9060,137.8750,33049922,43519,0
2024-02-26 13:33:00,137.9350,137.8600,137.8900,137.9050,32989749,61036,0
2024-02-26 13:32:00,137.9850,137.8900,137.9850,137.9000,32907422,47230,0
2024-02-26 13:31:00,138.0000,137.9500,137.9900,137.9800,32847496,36955,0
2024-02-26 13:30:00,138.0000,137.9200,137.9650,137.9900,32799839,60181,0
2024-02-26 13:29:00,137.9900,137.9100,137.9750,137.9550,32727905,45171,0
2024-02-26 13:28:00,138.0050,137.9500,137.9750,137.9750,32670390,53870,0
2024-02-26 13:27:00,138.0000,137.9400,137.9400,137.9757,32605536,43998,0
2024-02-26 13:26:00,138.1300,137.9200,138.1100,137.9350,32550010,56976,0
2024-02-26 13:25:00,138.1300,138.0501,138.1100,138.1050,32476416,49368,0
2024-02-26 13:24:00,138.1100,138.0200,138.0500,138.1050,32398536,61953,0
2024-02-26 13:23:00,138.0550,137.9400,137.9450,138.0500,32312102,57073,0
2024-02-26 13:22:00,138.0650,137.9500,138.0500,137.9500,32240381,45893,0
2024-02-26 13:21:00,138.0450,137.8600,137.8900,138.0400,32178222,79897,0
2024-02-26 13:20:00,138.0200,137.8800,138.0137,137.8809,32070460,106413,0
2024-02-26 13:19:00,138.1700,138.0150,138.1700,138.0150,31938950,72907,0
2024-02-26 13:18:00,138.2100,138.1600,138.1850,138.1600,31847408,39575,0
2024-02-26 13:17:00,138.2600,138.1800,138.2450,138.1900,31796769,70384,0
2024-02-26 13:16:00,138.3852,138.2400,138.3350,138.2432,31709730,84877,0
2024-02-26 13:15:00,138.3860,138.3000,138.3850,138.3350,31605007,35113,0
2024-02-26 13:14:00,138.4200,138.3400,138.3500,138.3850,31555625,32640,0
2024-02-26 13:13:00,138.4300,138.3500,138.4200,138.3523,31509324,58476,0
2024-02-26 13:12:00,138.4700,138.3800,138.3900,138.4201,31432789,85897,0
2024-02-26 13:11:00,138.4000,138.3001,138.3950,138.3900,31329497,55038,0
2024-02-26 13:10:00,138.4250,138.2800,138.2912,138.4000,31260065,78894,0
2024-02-26 13:09:00,138.3400,138.2400,138.2597,138.2900,31120920,91388,0
2024-02-26 13:08:00,138.2600,138.1800,138.1900,138.2400,30984821,48903,0
2024-02-26 13:07:00,138.2500,138.0684,138.0700,138.1900,30502221,56757,0
2024-02-26 13:06:00,138.1900,138.0200,138.1466,138.0680,30428553,97691,0
2024-02-26 13:05:00,138.2100,138.0200,138.0200,138.1600,30316051,139079,0
2024-02-26 13:04:00,138.0600,137.9800,138.0300,138.0200,30154800,77971,0
2024-02-26 13:03:00,138.0500,137.6750,137.6750,138.0150,30057929,168652,0
2024-02-26 13:02:00,137.7900,137.6400,137.7250,137.6800,29851688,85789,0
2024-02-26 13:01:00,137.7900,137.6300,137.7850,137.7300,29739234,148624,0
2024-02-26 13:00:00,137.9400,137.7700,137.8900,137.7999,29557122,219542,0
2024-02-26 12:59:00,138.0475,137.8650,138.0400,137.8800,29293974,380199,0
2024-02-26 12:58:00,138.1100,138.0300,138.1050,138.0320,28826511,44126,0
2024-02-26 12:57:00,138.1360,138.0800,138.1201,138.1030,28768905,48105,0
2024-02-26 12:56:00,138.1300,138.0600,138.0850,138.1200,28707477,41100,0
2024-02-26 12:55:00,138.0900,138.0200,138.0634,138.0800,28655316,74562,0
2024-02-26 12:54:00,138.0900,138.0500,138.0730,138.0623,28560279,71253,0
2024-02-26 12:53:00,138.1350,138.0700,138.1350,138.0700,28470258,38077,0
2024-02-26 12:52:00,138.2100,138.1246,138.1800,138.1300,28417426,50113,0
2024-02-26 12:51:00,138.2550,138.1800,138.2550,138.1850,28353165,48450,0
2024-02-26 12:50:00,138.2700,138.1000,138.1000,138.2650,28286294,99947,0
2024-02-26 12:49:00,138.1140,138.0700,138.1000,138.1001,28168724,64521,0
2024-02-26 12:48:00,138.1500,138.0858,138.0900,138.1000,28080328,63950,0
2024-02-26 12:47:00,138.1600,138.0800,138.1600,138.0823,27978330,82114,0
2024-02-26 12:46:00,138.2000,138.1400,138.1500,138.1550,27866900,53797,0
2024-02-26 12:45:00,138.2050,138.1300,138.1600,138.1450,27798808,63115,0
2024-02-26 12:44:00,138.2500,138.1300,138.1600,138.1500,27719801,78172,0
2024-02-26 12:43:00,138.1600,138.0400,138.0800,138.1550,27621803,103860,0
2024-02-26 12:42:00,138.1500,138.0210,138.0210,138.0750,27501189,180184,0
2024-02-26 12:41:00,138.1100,138.0100,138.1000,138.0200,27285624,116942,0
2024-02-26 12:40:00,138.2300,138.1000,138.2200,138.1050,27141711,137916,0
2024-02-26 12:39:00,138.3100,138.2100,138.2501,138.2250,26968945,65016,0
2024-02-26 12:38:00,138.3400,138.2201,138.3400,138.2600,26884584,118835,0
2024-02-26 12:37:00,138.4300,138.3200,138.3500,138.3400,26742029,60587,0
2024-02-26 12:36:00,138.3500,138.3101,138.3350,138.3450,26663721,50054,0
2024-02-26 12:35:00,138.3500,138.2700,138.3400,138.3331,26598444,60080,0
2024-02-26 12:34:00,138.3600,138.3050,138.3400,138.3350,26520609,65889,0
2024-02-26 12:33:00,138.3500,138.3100,138.3350,138.3450,26437656,81943,0
2024-02-26 12:32:00,138.3500,138.3100,138.3499,138.3350,26330136,54048,0
2024-02-26 12:31:00,138.3500,138.2900,138.3150,138.3450,26257947,72813,0
2024-02-26 12:30:00,138.4000,138.3050,138.3100,138.3350,26108917,83922,0
2024-02-26 12:29:00,138.3500,138.2500,138.2750,138.3050,26002173,77702,0
2024-02-26 12:28:00,138.4200,138.2726,138.4118,138.2800,25905796,97622,0
2024-02-26 12:27:00,138.4600,138.3600,138.3800,138.4200,25787648,39763,0
2024-02-26 12:26:00,138.4429,138.3800,138.4100,138.3800,25737230,28961,0
2024-02-26 12:25:00,138.5400,138.3950,138.4361,138.4015,25694355,69243,0
2024-02-26 12:24:00,138.4400,138.3350,138.3700,138.4400,25610207,66788,0
2024-02-26 12:23:00,138.4350,138.3700,138.3700,138.3800,25523753,127992,0
2024-02-26 12:22:00,138.4200,138.3000,138.4150,138.3700,25362864,129311,0
2024-02-26 12:21:00,138.4600,138.4050,138.4550,138.4150,25210013,85172,0
2024-02-26 12:20:00,138.5550,138.4400,138.5400,138.4600,25109048,259229,0
2024-02-26 12:19:00,138.6050,138.5300,138.6000,138.5350,24798628,37838,0
2024-02-26 12:18:00,138.6950,138.6000,138.6801,138.6000,24744330,46912,0
2024-02-26 12:17:00,138.7100,138.6700,138.7050,138.6800,24681183,46294,0
2024-02-26 12:16:00,138.7000,138.6500,138.6850,138.7000,24620537,56271,0
2024-02-26 12:15:00,138.7600,138.6850,138.7500,138.6850,24551305,43897,0
2024-02-26 12:14:00,138.7331,138.7050,138.7300,138.7300,24495836,38788,0
2024-02-26 12:13:00,138.7560,138.6800,138.7560,138.7200,24449243,50421,0
2024-02-26 12:12:00,138.7800,138.7000,138.7600,138.7350,24375865,82950,0
2024-02-26 12:11:00,138.7700,138.5900,138.5950,138.7700,24279163,104845,0
2024-02-26 12:10:00,138.6200,138.5100,138.5200,138.6000,24159980,63693,0
2024-02-26 12:09:00,138.6050,138.5200,138.6050,138.5250,24082309,91978,0
2024-02-26 12:08:00,138.6600,138.5800,138.5900,138.6100,23971876,55067,0
2024-02-26 12:07:00,138.6200,138.5801,138.6025,138.5943,23902365,62096,0
2024-02-26 12:06:00,138.6300,138.5800,138.6200,138.6040,23828444,101875,0
2024-02-26 12:05:00,138.6700,138.6000,138.6700,138.6100,23580751,92609,0
2024-02-26 12:04:00,138.7500,138.6700,138.7400,138.6700,23469994,36682,0
2024-02-26 12:03:00,138.7500,138.6650,138.6650,138.7300,23418015,47073,0
2024-02-26 12:02:00,138.7500,138.6500,138.7100,138.6550,23359979,61776,0
2024-02-26 12:01:00,138.7199,138.6100,138.6700,138.7050,23257260,82894,0
2024-02-26 12:00:00,138.7850,138.6300,138.7800,138.6715,23157922,76967,0
2024-02-26 11:59:00,138.8150,138.7700,138.8150,138.7800,23060781,52532,0
2024-02-26 11:58:00,138.8800,138.8000,138.8600,138.8150,22994286,93903,0
2024-02-26 11:57:00,138.9750,138.8400,138.9700,138.8513,22881355,73394,0
2024-02-26 11:56:00,139.0050,138.9400,139.0050,138.9700,22790751,65868,0
2024-02-26 11:55:00,139.0300,138.9700,139.0300,139.0050,22699935,41224,0
2024-02-26 11:54:00,139.1300,139.0300,139.0850,139.0399,22647145,46626,0
2024-02-26 11:53:00,139.1200,139.0200,139.0500,139.0800,22589660,92734,0
2024-02-26 11:52:00,139.1200,139.0200,139.0300,139.0550,22483684,49857,0
2024-02-26 11:51:00,139.0650,138.9400,139.0100,139.0250,22421301,83985,0
2024-02-26 11:50:00,139.0500,138.9900,139.0450,139.0150,22322525,67337,0
2024-02-26 11:49:00,139.1000,139.0400,139.0900,139.0450,22229290,68076,0
2024-02-26 11:48:00,139.1500,139.0600,139.1000,139.0900,22144106,39114,0
2024-02-26 11:47:00,139.1700,139.0800,139.1250,139.0900,22090148,53223,0
2024-02-26 11:46:00,139.1600,139.0900,139.1600,139.1316,22025115,46617,0
2024-02-26 11:45:00,139.2000,139.0941,139.1000,139.1400,21953547,150939,0
2024-02-26 11:44:00,139.0953,138.9900,139.0495,139.0900,21788781,92306,0
2024-02-26 11:43:00,139.1100,139.0350,139.0400,139.0450,21677599,75788,0
2024-02-26 11:42:00,139.0800,139.0250,139.0800,139.0300,21591602,58453,0
2024-02-26 11:41:00,139.1200,139.0300,139.0400,139.0850,21518341,69101,0
2024-02-26 11:40:00,139.0600,139.0100,139.0187,139.0300,21434500,52244,0
2024-02-26 11:39:00,139.0400,138.9650,139.0200,139.0100,21366445,91909,0
2024-02-26 11:38:00,139.0400,138.9200,138.9300,139.0200,21259169,89000,0
2024-02-26 11:37:00,139.0100,138.9200,139.0100,138.9400,21154315,45080,0
2024-02-26 11:36:00,139.0600,138.8700,138.8963,139.0000,21098254,138506,0
2024-02-26 11:35:00,138.9300,138.8301,138.8450,138.9000,20937649,64170,0
2024-02-26 11:34:00,138.9800,138.8100,138.9600,138.8393,20858618,61105,0
2024-02-26 11:33:00,139.0000,138.9000,138.9197,138.9600,20778993,119477,0
2024-02-26 11:32:00,139.0000,138.8625,138.9500,138.9150,20636570,128929,0
2024-02-26 11:31:00,138.9550,138.7805,138.8600,138.9450,20484156,129618,0
2024-02-26 11:30:00,138.8800,138.7100,138.7417,138.8600,20321692,124107,0
2024-02-26 11:29:00,138.8400,138.7400,138.7700,138.7450,20162621,80427,0
2024-02-26 11:28:00,138.8000,138.5700,138.6049,138.7700,20063954,193859,0
2024-02-26 11:27:00,138.7150,138.6000,138.6900,138.6050,19839512,105764,0
2024-02-26 11:26:00,138.7613,138.6840,138.7500,138.6850,19710904,52135,0
2024-02-26 11:25:00,138.8299,138.7000,138.7400,138.7500,19140841,101722,0
2024-02-26 11:24:00,138.8450,138.7327,138.8450,138.7450,19016640,112334,0
2024-02-26 11:23:00,138.9200,138.8100,138.8500,138.8500,18880475,105405,0
2024-02-26 11:22:00,138.9700,138.8450,138.9700,138.8450,18759144,131781,0
2024-02-26 11:21:00,139.0450,138.9542,139.0350,138.9600,18600887,84372,0
2024-02-26 11:20:00,139.0500,138.9831,139.0050,139.0400,18495689,46800,0
2024-02-26 11:19:00,139.0301,138.9600,138.9750,139.0000,18433492,62410,0
2024-02-26 11:18:00,139.0900,138.9750,139.0900,138.9750,18357831,126415,0
2024-02-26 11:17:00,139.1300,139.0300,139.0600,139.0900,18209460,52067,0
2024-02-26 11:16:00,139.1289,139.0050,139.0200,139.0600,18142204,69402,0
2024-02-26 11:15:00,139.1200,139.0000,139.0800,139.0250,18055513,80130,0
2024-02-26 11:14:00,139.0750,138.9500,139.0300,139.0700,17955594,204195,0
2024-02-26 11:13:00,139.1300,139.0200,139.1300,139.0300,17692722,66060,0
2024-02-26 11:12:00,139.3099,139.1300,139.2900,139.1400,17603902,71718,0
2024-02-26 11:11:00,139.2950,139.0900,139.1000,139.2950,17509909,104027,0
2024-02-26 11:10:00,139.2100,139.0850,139.1950,139.0915,17386353,113894,0
2024-02-26 11:09:00,139.2800,139.1800,139.2450,139.1900,17245526,65363,0
2024-02-26 11:08:00,139.3300,139.2150,139.3118,139.2400,17163456,59340,0
2024-02-26 11:07:00,139.3301,139.2000,139.2700,139.3200,17080264,47455,0
2024-02-26 11:06:00,139.3550,139.2300,139.3500,139.2900,17014314,41377,0
2024-02-26 11:05:00,139.3700,139.2700,139.3697,139.3400,16458252,44572,0
2024-02-26 11:04:00,139.4100,139.2700,139.2700,139.3650,16373237,85153,0
2024-02-26 11:03:00,139.3600,139.2300,139.3550,139.2700,16266550,87351,0
2024-02-26 11:02:00,139.4152,139.3059,139.4050,139.3600,16104322,66769,0
2024-02-26 11:01:00,139.4998,139.3400,139.3900,139.4000,16016392,58765,0
2024-02-26 11:00:00,139.3977,139.1550,139.2450,139.3900,15936327,138610,0
2024-02-26 10:59:00,139.4500,139.2400,139.3900,139.2400,15764722,101001,0
2024-02-26 10:58:00,139.5000,139.3300,139.4750,139.3720,15632769,94584,0
2024-02-26 10:57:00,139.5300,139.3850,139.5000,139.4750,15514056,110256,0
2024-02-26 10:56:00,139.5400,139.2900,139.5300,139.4900,15377708,421733,0
2024-02-26 10:55:00,139.6400,139.5200,139.6200,139.5300,14869530,142320,0
2024-02-26 10:54:00,139.8200,139.6200,139.7400,139.6207,14694831,108236,0
2024-02-26 10:53:00,139.7300,139.5800,139.6200,139.7150,14564630,116966,0
2024-02-26 10:52:00,139.8500,139.6100,139.8500,139.6200,14422857,197885,0
2024-02-26 10:51:00,139.9400,139.8500,139.9100,139.8500,14177318,93811,0
2024-02-26 10:50:00,139.9750,139.9000,139.9700,139.9100,14059755,62669,0
2024-02-26 10:49:00,140.0250,139.9400,140.0250,139.9650,13977030,70222,0
2024-02-26 10:48:00,140.0750,139.9500,139.9700,140.0250,13889899,83690,0
2024-02-26 10:47:00,140.0500,139.9300,139.9600,139.9750,13789829,45578,0
2024-02-26 10:46:00,140.0800,139.9600,139.9950,139.9600,13730911,74384,0
2024-02-26 10:45:00,140.0400,139.9200,140.0400,140.0000,13640508,81571,0
2024-02-26 10:44:00,140.0650,139.9901,139.9950,140.0444,13538923,45989,0
2024-02-26 10:43:00,140.0500,139.9300,139.9600,140.0000,13471675,78001,0
2024-02-26 10:42:00,139.9950,139.9100,139.9300,139.9650,13378289,73400,0
2024-02-26 10:41:00,139.9700,139.9100,139.9350,139.9250,13288220,44587,0
2024-02-26 10:40:00,140.0500,139.9200,139.9822,139.9400,13228184,117918,0
2024-02-26 10:39:00,140.1500,139.9800,140.0000,139.9850,13091320,389983,0
2024-02-26 10:38:00,140.0100,139.9300,139.9500,140.0100,12675931,71837,0
2024-02-26 10:37:00,140.1100,139.9400,140.1100,139.9451,12588782,74427,0
2024-02-26 10:36:00,140.1300,139.9800,140.0000,140.1100,12435868,71165,0
2024-02-26 10:35:00,140.1100,139.9600,140.0600,140.0000,12345334,118854,0
2024-02-26 10:34:00,140.1500,140.0400,140.0550,140.0577,12202074,186992,0
2024-02-26 10:33:00,140.0850,139.9912,140.0100,140.0500,11987298,45944,0
2024-02-26 10:32:00,140.1000,139.9600,140.0750,140.0100,11927672,86008,0
2024-02-26 10:31:00,140.0763,139.9300,139.9319,140.0700,11823208,68260,0
2024-02-26 10:30:00,140.0800,139.9300,140.0200,139.9318,11738003,190948,0
2024-02-26 10:29:00,140.1850,140.0100,140.1350,140.0250,11511895,83135,0
2024-02-26 10:28:00,140.2200,140.1100,140.2150,140.1400,11411001,61967,0
2024-02-26 10:27:00,140.3200,140.2000,140.2800,140.2200,11332233,42085,0
2024-02-26 10:26:00,140.3300,140.2500,140.3050,140.2750,11278020,64046,0
2024-02-26 10:25:00,140.4300,140.3000,140.3900,140.3050,11198763,65818,0
2024-02-26 10:24:00,140.4397,140.3400,140.3831,140.3800,11117550,72221,0
2024-02-26 10:23:00,140.4100,140.3300,140.3450,140.3800,11028197,55396,0
2024-02-26 10:22:00,140.4700,140.3400,140.4300,140.3450,10959408,76460,0
2024-02-26 10:21:00,140.4450,140.2500,140.2850,140.4100,10868731,69073,0
2024-02-26 10:20:00,140.3300,140.2500,140.3000,140.2900,10786983,65146,0
2024-02-26 10:19:00,140.3050,140.1950,140.2000,140.3000,10708128,48624,0
2024-02-26 10:18:00,140.3600,140.1700,140.3350,140.2100,10646057,54899,0
2024-02-26 10:17:00,140.3300,140.1700,140.1800,140.3300,10576269,82765,0
2024-02-26 10:16:00,140.1900,140.1100,140.1200,140.1900,10480065,50663,0
2024-02-26 10:15:00,140.1600,140.0600,140.1600,140.1200,10417305,111597,0
2024-02-26 10:14:00,140.2850,140.1450,140.2850,140.1615,10283851,74437,0
2024-02-26 10:13:00,140.3300,140.1800,140.2850,140.2850,10196534,137058,0
2024-02-26 10:12:00,140.3100,140.1550,140.1700,140.2900,10042031,60729,0
2024-02-26 10:11:00,140.3100,140.1700,140.3050,140.1700,9966920,53980,0
2024-02-26 10:10:00,140.4000,140.2700,140.3000,140.3071,9898496,58855,0
2024-02-26 10:09:00,140.2900,140.1450,140.1675,140.2825,9822955,41543,0
2024-02-26 10:08:00,140.2500,140.1300,140.1750,140.1750,9767745,53616,0
2024-02-26 10:07:00,140.3000,140.1550,140.2900,140.1800,9696954,62625,0
2024-02-26 10:06:00,140.3400,140.0800,140.1100,140.2900,9621849,121772,0
2024-02-26 10:05:00,140.3600,140.1050,140.3100,140.1120,9483676,177348,0
2024-02-26 10:04:00,140.3300,140.2100,140.3200,140.3000,9280467,101398,0
2024-02-26 10:03:00,140.3600,140.2450,140.3500,140.3200,9161082,110438,0
2024-02-26 10:02:00,140.5800,140.3260,140.4000,140.3550,9021532,178893,0
2024-02-26 10:01:00,140.4700,140.1700,140.1800,140.3920,8814157,134278,0
2024-02-26 10:00:00,140.1750,139.8900,140.1300,140.1750,8655230,195456,0
2024-02-26 09:59:00,140.1650,139.9050,140.1550,140.1250,8420818,172220,0
2024-02-26 09:58:00,140.1700,140.0500,140.1700,140.1600,8203666,70744,0
2024-02-26 09:57:00,140.2000,140.1100,140.2000,140.1800,8113024,44040,0
2024-02-26 09:56:00,140.2350,139.9700,140.2350,140.2100,8053615,131593,0
2024-02-26 09:55:00,140.2500,140.1300,140.1900,140.2250,7883100,112569,0
2024-02-26 09:54:00,140.2100,139.9950,140.0412,140.1890,7740063,169651,0
2024-02-26 09:53:00,140.0700,139.8000,139.8400,140.0450,7539353,197699,0
2024-02-26 09:52:00,139.9700,139.7800,139.8800,139.8400,7308121,197543,0
2024-02-26 09:51:00,140.1700,139.8700,140.1300,139.8800,6499151,368189,0
2024-02-26 09:50:00,140.3400,140.0540,140.1700,140.1300,6055840,192314,0
2024-02-26 09:49:00,140.3100,140.1500,140.2700,140.1750,5825864,148978,0
2024-02-26 09:48:00,140.3900,140.2350,140.3800,140.2600,5640140,166621,0
2024-02-26 09:47:00,140.5197,140.3250,140.4600,140.3800,5433243,95078,0
2024-02-26 09:46:00,140.6400,140.4200,140.6000,140.4500,5311566,107474,0
2024-02-26 09:45:00,140.6700,140.4000,140.4599,140.5900,5182545,156626,0
2024-02-26 09:44:00,140.7200,140.4100,140.7200,140.4650,4993009,246953,0
2024-02-26 09:43:00,140.8000,140.5800,140.7200,140.7200,4697364,117250,0
2024-02-26 09:42:00,140.8200,140.6800,140.7200,140.7100,4552813,131057,0
2024-02-26 09:41:00,140.9900,140.7000,140.8200,140.7200,4396171,171057,0
2024-02-26 09:40:00,141.1400,140.7200,141.1100,140.8250,4197863,160899,0
2024-02-26 09:39:00,141.1600,140.9050,140.9050,141.0950,4003648,97408,0
2024-02-26 09:38:00,141.1500,140.8800,140.9300,140.9100,3886794,82019,0
2024-02-26 09:37:00,141.1900,140.8400,141.1250,140.9250,3779850,169278,0
2024-02-26 09:36:00,141.2700,140.6299,140.6299,141.1100,3562335,199900,0
2024-02-26 09:35:00,140.7800,140.5000,140.6200,140.6600,3326289,328945,0
2024-02-26 09:34:00,141.2200,140.5500,141.2200,140.6100,2932012,460533,0
2024-02-26 09:33:00,141.7300,141.1500,141.6533,141.2100,2359013,221938,0
2024-02-26 09:32:00,142.2299,141.5000,142.1600,141.6490,2084852,259484,0
2024-02-26 09:31:00,142.2900,141.8900,142.0400,142.1600,1751103,196414,0
2024-02-26 09:30:00,142.4400,141.9100,142.1200,142.0400,1513112,912104,0
2024-02-26 09:29:00,142.1400,142.0300,142.1000,142.1100,431582,21846,0
2024-02-26 09:28:00,142.2400,141.9400,142.2400,142.1100,407103,35472,0
2024-02-26 09:27:00,142.5000,142.1600,142.1600,142.3800,362314,7683,0
2024-02-26 09:26:00,142.4499,142.2100,142.4499,142.2100,344988,3508,0
2024-02-26 09:25:00,142.4700,142.2700,142.4700,142.3000,335596,7199,0
2024-02-26 09:24:00,142.5000,142.4500,142.4800,142.4800,323762,4780,0
2024-02-26 09:23:00,142.5200,142.4700,142.5200,142.4700,317416,1217,0
2024-02-26 09:22:00,142.5800,142.5200,142.5200,142.5800,315700,200,0
2024-02-26 09:21:00,142.4800,142.4800,142.4800,142.4800,314926,100,0
2024-02-26 09:20:00,142.5000,142.4800,142.5000,142.4900,314002,2155,0
2024-02-26 09:19:00,142.5000,142.5000,142.5000,142.5000,310073,781,0
2024-02-26 09:18:00,142.5000,142.4900,142.5000,142.4900,308993,546,0
2024-02-26 09:16:00,142.4900,142.4900,142.4900,142.4900,306531,605,0
2024-02-26 09:15:00,142.4900,142.4900,142.4900,142.4900,305739,200,0
2024-02-26 09:14:00,142.4800,142.4800,142.4800,142.4800,304705,200,0
2024-02-26 09:13:00,142.5000,142.4600,142.4600,142.4800,303871,1531,0
2024-02-26 09:12:00,142.4100,142.4000,142.4100,142.4000,300132,5374,0
2024-02-26 09:11:00,142.4600,142.4400,142.4600,142.4400,294105,604,0
2024-02-26 09:10:00,142.4800,142.4500,142.4500,142.4800,292563,898,0
2024-02-26 09:09:00,142.4500,142.4000,142.4300,142.4300,291008,1059,0
2024-02-26 09:08:00,142.4800,142.4200,142.4800,142.4200,288714,975,0
2024-02-26 09:07:00,142.6000,142.4900,142.5900,142.5000,286926,9856,0
2024-02-26 09:06:00,142.6400,142.5900,142.6300,142.5900,274200,778,0
2024-02-26 09:05:00,142.6200,142.5900,142.6198,142.5900,272634,3380,0
2024-02-26 09:04:00,142.6300,142.5700,142.6300,142.5700,268357,2539,0
2024-02-26 09:03:00,142.6400,142.6400,142.6400,142.6400,263854,100,0
2024-02-26 09:02:00,142.6100,142.6100,142.6100,142.6100,263512,523,0
2024-02-26 09:01:00,142.5901,142.5901,142.5901,142.5901,262924,360,0
2024-02-26 09:00:00,142.6100,142.6100,142.6100,142.6100,262321,200,0
2024-02-26 08:59:00,142.6000,142.5900,142.5900,142.6000,261677,377,0
2024-02-26 08:57:00,142.5900,142.5900,142.5900,142.5900,260784,592,0
2024-02-26 08:56:00,142.6300,142.6000,142.6000,142.6300,260050,900,0
2024-02-26 08:55:00,142.6399,142.5900,142.5900,142.6399,258741,1718,0
2024-02-26 08:54:00,142.7500,142.5500,142.5900,142.6300,256378,1850,0
2024-02-26 08:53:00,142.5700,142.5700,142.5700,142.5700,252713,150,0
2024-02-26 08:51:00,142.5600,142.4500,142.5600,142.5000,251419,12566,0
2024-02-26 08:50:00,142.6500,142.5600,142.6200,142.5600,235352,7362,0
2024-02-26 08:49:00,142.7100,142.6300,142.7100,142.6300,225451,1100,0
2024-02-26 08:48:00,142.7900,142.7200,142.7900,142.7200,223320,1111,0
2024-02-26 08:47:00,143.0099,142.8200,143.0099,142.8300,220907,2364,0
2024-02-26 08:46:00,142.9700,142.9700,142.9700,142.9700,216499,200,0
2024-02-26 08:45:00,143.0400,142.9900,143.0000,142.9900,215452,1160,0
2024-02-26 08:44:00,143.0000,142.9800,143.0000,142.9900,213552,700,0
2024-02-26 08:43:00,143.0300,143.0000,143.0000,143.0300,212362,3394,0
2024-02-26 08:42:00,143.0000,142.9900,142.9900,143.0000,207420,2204,0
2024-02-26 08:41:00,142.9900,142.9900,142.9900,142.9900,204325,934,0
2024-02-26 08:40:00,142.9999,142.9700,142.9700,142.9999,203187,2542,0
2024-02-26 08:39:00,142.9200,142.9200,142.9200,142.9200,199963,600,0
2024-02-26 08:38:00,142.9200,142.8700,142.8700,142.9100,199229,944,0
2024-02-26 08:36:00,142.8600,142.8600,142.8600,142.8600,196802,200,0
2024-02-26 08:35:00,142.8899,142.8899,142.8899,142.8899,196336,200,0
2024-02-26 08:34:00,142.8000,142.8000,142.8000,142.8000,195499,148,0
2024-02-26 08:33:00,142.7900,142.7800,142.7800,142.7900,194993,8025,0
2024-02-26 08:32:00,142.7800,142.7800,142.7800,142.7800,185691,623,0
2024-02-26 08:31:00,142.7205,142.7205,142.7205,142.7205,184236,250,0
2024-02-26 08:30:00,142.7600,142.7100,142.7200,142.7140,183915,1193,0
2024-02-26 08:29:00,142.7800,142.7400,142.7500,142.7500,182175,759,0
2024-02-26 08:28:00,142.7600,142.7600,142.7600,142.7600,180592,100,0
2024-02-26 08:27:00,142.7699,142.7699,142.7699,142.7699,180337,600,0
2024-02-26 08:26:00,142.7200,142.7100,142.7200,142.7200,179584,500,0
2024-02-26 08:25:00,142.8100,142.7500,142.7500,142.8000,178893,2111,0
2024-02-26 08:24:00,142.7500,142.7500,142.7500,142.7500,174313,2270,0
2024-02-26 08:23:00,142.7311,142.7311,142.7311,142.7311,171850,200,0
2024-02-26 08:22:00,142.7500,142.7500,142.7500,142.7500,171581,331,0
2024-02-26 08:21:00,142.7500,142.7400,142.7400,142.7500,170597,966,0
2024-02-26 08:20:00,142.7500,142.7500,142.7500,142.7500,169373,211,0
2024-02-26 08:19:00,142.7600,142.7200,142.7200,142.7500,168782,978,0
2024-02-26 08:18:00,142.9000,142.6500,142.9000,142.7200,166344,5168,0
2024-02-26 08:17:00,142.9000,142.8500,142.9000,142.8500,156291,2039,0
2024-02-26 08:14:00,142.8400,142.8400,142.8400,142.8400,153349,100,0
2024-02-26 08:13:00,142.8200,142.8100,142.8200,142.8200,152866,1442,0
2024-02-26 08:12:00,142.9200,142.7300,142.8000,142.8400,151296,1939,0
2024-02-26 08:10:00,142.8500,142.7500,142.8300,142.7500,146284,5776,0
2024-02-26 08:09:00,142.8400,142.8400,142.8400,142.8400,137857,300,0
2024-02-26 08:08:00,142.9000,142.8400,142.9000,142.8400,136628,1996,0
2024-02-26 08:07:00,142.9000,142.9000,142.9000,142.9000,133704,265,0
2024-02-26 08:06:00,142.9200,142.9000,142.9000,142.9200,133138,1490,0
2024-02-26 08:05:00,144.0000,142.9000,143.8200,143.6400,131449,6273,0
2024-02-26 08:04:00,143.7400,142.8700,142.9000,143.6200,122368,2321,0
2024-02-26 08:03:00,143.9600,142.9000,142.9000,143.8000,118665,1573,0
2024-02-26 08:02:00,143.9200,142.8700,142.8700,143.5400,116119,1920,0
2024-02-26 08:01:00,143.8000,142.8800,142.8800,143.8000,112990,304,0
2024-02-26 08:00:00,143.7559,142.8600,143.0900,143.7559,112359,13727,0
2024-02-26 07:59:00,142.9000,142.9000,142.9000,142.9000,94669,200,0
2024-02-26 07:55:00,142.8700,142.8700,142.8700,142.8700,93907,442,0
2024-02-26 07:54:00,142.8700,142.8700,142.8700,142.8700,92896,200,0
2024-02-26 07:53:00,142.8700,142.8700,142.8700,142.8700,91889,100,0
2024-02-26 07:52:00,142.8700,142.8600,142.8700,142.8600,91748,433,0
